"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"13011","0","10","70","0","2019","1","","Banks County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",284,4465,4505,4649,37334011,25809871,228630,633,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.9,92,2.1,89,2.0,142,3.2,1709161,4.8,1299838,5.3,-402,-0.2,15,2.4
"13011","0","10","70","0","2019","2","","Banks County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",281,4762,4766,4699,38688163,10049347,95731,628,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.8,227,5.0,181,3.9,205,4.6,1458382,3.9,-46064,-0.5,1525,1.6,-3,-0.5
"13011","1","10","71","0","2019","1","","Banks County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",1.20,0.21,0.21,0.20,0.23,0.00,0.00,1.12,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","10","71","0","2019","2","","Banks County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",1.22,0.20,0.20,0.20,0.22,0.00,0.00,1.11,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","102","72","0","2019","1","","Banks County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",1.20,0.21,0.21,0.21,0.24,0.00,0.00,1.12,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","102","72","0","2019","2","","Banks County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",1.22,0.20,0.20,0.21,0.23,0.00,0.00,1.11,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","1021","73","0","2019","1","","Banks County, Georgia","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.37,0.87,0.87,0.84,1.30,0.00,0.00,1.51,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","1021","73","0","2019","2","","Banks County, Georgia","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.42,0.83,0.83,0.85,1.21,0.00,0.00,1.44,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","48-49","74","0","2019","1","","Banks County, Georgia","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.44,0.95,0.94,0.92,1.39,0.00,0.00,1.48,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","48-49","74","0","2019","2","","Banks County, Georgia","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.49,0.90,0.90,0.92,1.29,0.00,0.00,1.42,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","491","75","0","2019","1","","Banks County, Georgia","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.45,0.97,0.96,0.94,1.46,0.00,0.00,1.52,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","491","75","0","2019","2","","Banks County, Georgia","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.50,0.92,0.92,0.94,1.35,0.00,0.00,1.45,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","4911","76","0","2019","1","","Banks County, Georgia","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.45,0.97,0.96,0.94,1.46,0.00,0.00,1.52,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","4911","76","0","2019","2","","Banks County, Georgia","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.50,0.92,0.92,0.94,1.35,0.00,0.00,1.45,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","49111","77","0","2019","1","","Banks County, Georgia","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.45,0.97,0.96,0.94,1.46,0.00,0.00,1.52,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","49111","77","0","2019","2","","Banks County, Georgia","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.50,0.92,0.92,0.94,1.35,0.00,0.00,1.45,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","1","491110","78","0","2019","1","","Banks County, Georgia","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,18,18,18,213183,0,0,911,"",2.45,0.97,0.96,0.94,1.46,0.00,0.00,1.52,"",0,0.0,1,5.9,2,12.5,1,5.9,11236,5.6,0,0.0,0,0.0,-21,-2.3
"13011","1","491110","78","0","2019","2","","Banks County, Georgia","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,18,18,18,243471,0,0,1040,"",2.50,0.92,0.92,0.94,1.35,0.00,0.00,1.45,"",0,0.0,3,20.0,1,5.9,2,12.5,158,0.1,0,0.0,0,0.0,-130,-11.1
"13011","2","10","71","0","2019","1","","Banks County, Georgia","State Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",7,21,20,20,145483,12550,218,550,"",3.59,0.15,0.14,0.13,0.12,0.17,2.02,0.86,"",-1,-12.5,-1,-4.5,-1,-4.8,-4,-16.7,9868,7.3,-271,-2.1,-5,-2.2,83,17.8
"13011","2","10","71","0","2019","2","","Banks County, Georgia","State Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",7,21,19,20,135998,1055,18,523,"",3.65,0.14,0.13,0.14,0.10,0.01,0.15,0.77,"",-1,-12.5,-3,-12.5,-4,-17.4,-1,-4.8,-17237,-11.2,-74,-6.6,-2,-10.0,3,0.6
"13011","2","102","72","0","2019","1","","Banks County, Georgia","State Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",7,21,20,20,145483,12550,218,550,"",3.69,0.15,0.14,0.14,0.12,0.17,2.09,0.86,"",-1,-12.5,-1,-4.5,-1,-4.8,-4,-16.7,9868,7.3,-271,-2.1,-5,-2.2,83,17.8
"13011","2","102","72","0","2019","2","","Banks County, Georgia","State Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",7,21,19,20,135998,1055,18,523,"",3.76,0.14,0.13,0.14,0.10,0.02,0.15,0.76,"",-1,-12.5,-3,-12.5,-4,-17.4,-1,-4.8,-17237,-11.2,-74,-6.6,-2,-10.0,3,0.6
"13011","2","1021","73","0","2019","1","N","Banks County, Georgia","State Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",36.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","1021","73","0","2019","2","N","Banks County, Georgia","State Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",37.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","1025","73","0","2019","1","N","Banks County, Georgia","State Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","1025","73","0","2019","2","N","Banks County, Georgia","State Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","1028","73","0","2019","1","","Banks County, Georgia","State Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,9,8,8,53061,12550,218,490,"",2.87,0.16,0.14,0.14,0.12,0.36,3.66,0.78,"",-1,-20.0,-1,-10.0,-2,-20.0,-4,-33.3,-2065,-3.7,-271,-2.1,-5,-2.2,92,23.1
"13011","2","1028","73","0","2019","2","","Banks County, Georgia","State Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,9,8,9,45636,1055,18,405,"",2.93,0.16,0.14,0.16,0.09,0.03,0.28,0.60,"",-1,-20.0,-2,-18.2,-3,-27.3,-1,-10.0,-12944,-22.1,-74,-6.6,-2,-10.0,-17,-4.0
"13011","2","48-49","74","0","2019","1","N","Banks County, Georgia","State Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",74.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","48-49","74","0","2019","2","N","Banks County, Georgia","State Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",76.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","488","75","0","2019","1","N","Banks County, Georgia","State Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",91.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","488","75","0","2019","2","N","Banks County, Georgia","State Government","NAICS 488 Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",93.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","4881","76","0","2019","1","N","Banks County, Georgia","State Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",205.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","4881","76","0","2019","2","N","Banks County, Georgia","State Government","NAICS 4881 Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",210.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","48811","77","0","2019","1","N","Banks County, Georgia","State Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",206.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","48811","77","0","2019","2","N","Banks County, Georgia","State Government","NAICS 48811 Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",212.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","488111","78","0","2019","1","N","Banks County, Georgia","State Government","NAICS 488111 Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",220.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","488111","78","0","2019","2","N","Banks County, Georgia","State Government","NAICS 488111 Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",226.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","61","74","0","2019","1","N","Banks County, Georgia","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","61","74","0","2019","2","N","Banks County, Georgia","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","611","75","0","2019","1","N","Banks County, Georgia","State Government","NAICS 611 Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","611","75","0","2019","2","N","Banks County, Georgia","State Government","NAICS 611 Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","6112","76","0","2019","1","N","Banks County, Georgia","State Government","NAICS 6112 Junior colleges","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",43.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","6112","76","0","2019","2","N","Banks County, Georgia","State Government","NAICS 6112 Junior colleges","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",44.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","61121","77","0","2019","1","N","Banks County, Georgia","State Government","NAICS 61121 Junior colleges","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",43.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","61121","77","0","2019","2","N","Banks County, Georgia","State Government","NAICS 61121 Junior colleges","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",44.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","611210","78","0","2019","1","N","Banks County, Georgia","State Government","NAICS 611210 Junior colleges","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",43.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","611210","78","0","2019","2","N","Banks County, Georgia","State Government","NAICS 611210 Junior colleges","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",44.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","62","74","0","2019","1","N","Banks County, Georgia","State Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","62","74","0","2019","2","N","Banks County, Georgia","State Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","621","75","0","2019","1","N","Banks County, Georgia","State Government","NAICS 621 Ambulatory health care services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","621","75","0","2019","2","N","Banks County, Georgia","State Government","NAICS 621 Ambulatory health care services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",31.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13011","2","6214","76","0","2019","1","N","Banks County, Georgia","State Government","NAICS 6214 Outpatient care centers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",38.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
