"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"09001","0","10","70","0","2019","1","","Fairfield County, Connecticut","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",36371,410844,410275,412133,11065037340,3435244950,113890972,2071,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",716,2.0,-2545,-0.6,-3190,-0.8,-2880,-0.7,391936846,3.7,14496197,0.4,-2117430,-1.8,88,4.4
"09001","0","10","70","0","2019","2","","Fairfield County, Connecticut","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",36754,416031,420072,425343,8591652796,1059242229,35053405,1572,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",882,2.5,-941,-0.2,-2645,-0.6,-4243,-1.0,406956262,5.0,-27843198,-2.6,-1881039,-5.1,84,5.6
"09001","1","10","71","0","2019","1","","Fairfield County, Connecticut","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",81,2762,2782,2778,46527139,0,0,1290,"",0.38,0.35,0.35,0.35,0.17,0.00,0.00,0.48,"",0,0.0,-65,-2.3,-20,-0.7,-47,-1.7,-2388431,-4.9,0,0.0,0,0.0,-45,-3.4
"09001","1","10","71","0","2019","2","","Fairfield County, Connecticut","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",81,2758,2810,2822,52510404,0,0,1444,"",0.38,0.35,0.35,0.35,0.22,0.00,0.00,0.62,"",0,0.0,-44,-1.6,5,0.2,19,0.7,51874,0.1,0,0.0,0,0.0,5,0.3
"09001","1","102","72","0","2019","1","","Fairfield County, Connecticut","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",81,2762,2782,2778,46527139,0,0,1290,"",0.38,0.36,0.36,0.36,0.17,0.00,0.00,0.48,"",0,0.0,-65,-2.3,-20,-0.7,-47,-1.7,-2388431,-4.9,0,0.0,0,0.0,-45,-3.4
"09001","1","102","72","0","2019","2","","Fairfield County, Connecticut","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",81,2758,2810,2822,52510404,0,0,1444,"",0.38,0.36,0.36,0.36,0.22,0.00,0.00,0.62,"",0,0.0,-44,-1.6,5,0.2,19,0.7,51874,0.1,0,0.0,0,0.0,5,0.3
"09001","1","1021","73","0","2019","1","","Fairfield County, Connecticut","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,1948,1964,1956,28453312,0,0,1119,"",0.39,1.03,1.04,1.03,0.58,0.00,0.00,0.57,"",0,0.0,-3,-0.2,29,1.5,-2,-0.1,65457,0.2,0,0.0,0,0.0,-2,-0.2
"09001","1","1021","73","0","2019","2","","Fairfield County, Connecticut","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,1929,1981,1989,32566083,0,0,1274,"",0.39,1.02,1.04,1.03,0.73,0.00,0.00,0.71,"",0,0.0,-11,-0.6,39,2.0,39,2.0,-182873,-0.6,0,0.0,0,0.0,-22,-1.7
"09001","1","1023","73","0","2019","1","","Fairfield County, Connecticut","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",2,5,6,6,199262,0,0,2705,"",0.71,0.15,0.18,0.18,0.12,0.00,0.00,0.72,"",0,0.0,-2,-28.6,0,0.0,0,0.0,-4458,-2.2,0,0.0,0,0.0,231,9.3
"09001","1","1023","73","0","2019","2","","Fairfield County, Connecticut","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",2,6,6,7,231940,0,0,2817,"",0.71,0.18,0.18,0.20,0.17,0.00,0.00,0.90,"",0,0.0,0,0.0,0,0.0,1,16.7,12759,5.8,0,0.0,0,0.0,7,0.2
