"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"08093","0","10","70","0","2019","1","","Park County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",554,2325,2335,2289,23098773,16172354,198211,767,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,-8,-0.3,-12,-0.5,-93,-3.9,459794,2.0,188075,1.2,-363,-0.2,27,3.6
"08093","0","10","70","0","2019","2","","Park County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",565,2416,2529,2675,24063406,10755672,112960,729,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.1,6,0.2,-14,-0.6,-18,-0.7,1302329,5.7,796210,8.0,7769,7.4,42,6.1
"08093","1","10","71","0","2019","1","","Park County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",10,43,43,41,604435,0,0,1098,"",3.06,0.97,0.96,0.94,1.06,0.00,0.00,1.11,"",1,11.1,5,13.2,5,13.2,1,2.5,50986,9.2,0,0.0,0,0.0,-3,-0.3
"08093","1","10","71","0","2019","2","","Park County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",10,44,50,50,709851,0,0,1138,"",3.03,0.96,1.04,0.99,1.04,0.00,0.00,1.05,"",0,0.0,-1,-2.2,-1,-2.0,-10,-16.7,-10868,-1.5,0,0.0,0,0.0,72,6.8
"08093","1","102","72","0","2019","1","","Park County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",10,43,43,41,604435,0,0,1098,"",3.07,0.98,0.98,0.96,1.08,0.00,0.00,1.11,"",1,11.1,5,13.2,5,13.2,1,2.5,50986,9.2,0,0.0,0,0.0,-3,-0.3
"08093","1","102","72","0","2019","2","","Park County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",10,44,50,50,709851,0,0,1138,"",3.04,0.98,1.06,1.00,1.06,0.00,0.00,1.05,"",0,0.0,-1,-2.2,-1,-2.0,-10,-16.7,-10868,-1.5,0,0.0,0,0.0,72,6.8
"08093","1","1021","73","0","2019","1","","Park County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",7,21,18,17,267068,0,0,1101,"",4.26,1.95,1.67,1.61,2.62,0.00,0.00,1.50,"",0,0.0,2,10.5,-1,-5.3,-2,-10.5,40102,17.7,0,0.0,0,0.0,182,19.8
"08093","1","1021","73","0","2019","2","","Park County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",7,19,19,18,298483,0,0,1230,"",4.21,1.72,1.65,1.49,2.38,0.00,0.00,1.47,"",0,0.0,-1,-5.0,-3,-13.6,-4,-18.2,-2079,-0.7,0,0.0,0,0.0,146,13.5
"08093","1","1028","73","0","2019","1","","Park County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",3,22,25,24,337367,0,0,1097,"",2.28,0.91,1.03,1.02,0.97,0.00,0.00,0.99,"",1,50.0,3,15.8,6,31.6,3,14.3,10884,3.3,0,0.0,0,0.0,-180,-14.1
"08093","1","1028","73","0","2019","2","","Park County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",3,25,31,32,411368,0,0,1079,"",2.26,1.01,1.20,1.16,1.01,0.00,0.00,0.90,"",0,0.0,0,0.0,2,6.9,-6,-15.8,-8789,-2.1,0,0.0,0,0.0,25,2.4
"08093","1","48-49","74","0","2019","1","","Park County, Colorado","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,21,18,17,267068,0,0,1101,"",4.38,2.13,1.82,1.76,2.82,0.00,0.00,1.48,"",0,0.0,2,10.5,-1,-5.3,-2,-10.5,40102,17.7,0,0.0,0,0.0,182,19.8
"08093","1","48-49","74","0","2019","2","","Park County, Colorado","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,19,19,18,298483,0,0,1230,"",4.33,1.88,1.80,1.62,2.55,0.00,0.00,1.45,"",0,0.0,-1,-5.0,-3,-13.6,-4,-18.2,-2079,-0.7,0,0.0,0,0.0,146,13.5
"08093","1","491","75","0","2019","1","","Park County, Colorado","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,21,18,17,267068,0,0,1101,"",4.40,2.18,1.86,1.80,2.96,0.00,0.00,1.52,"",0,0.0,2,10.5,-1,-5.3,-2,-10.5,40102,17.7,0,0.0,0,0.0,182,19.8
"08093","1","491","75","0","2019","2","","Park County, Colorado","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,19,19,18,298483,0,0,1230,"",4.36,1.92,1.84,1.65,2.65,0.00,0.00,1.47,"",0,0.0,-1,-5.0,-3,-13.6,-4,-18.2,-2079,-0.7,0,0.0,0,0.0,146,13.5
"08093","1","4911","76","0","2019","1","","Park County, Colorado","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,21,18,17,267068,0,0,1101,"",4.40,2.18,1.86,1.80,2.96,0.00,0.00,1.52,"",0,0.0,2,10.5,-1,-5.3,-2,-10.5,40102,17.7,0,0.0,0,0.0,182,19.8
"08093","1","4911","76","0","2019","2","","Park County, Colorado","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,19,19,18,298483,0,0,1230,"",4.36,1.92,1.84,1.65,2.65,0.00,0.00,1.47,"",0,0.0,-1,-5.0,-3,-13.6,-4,-18.2,-2079,-0.7,0,0.0,0,0.0,146,13.5
