"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"13301","0","10","70","0","2019","1","","Warren County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",96,1587,1570,1599,18008721,9793229,185344,874,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,6.7,82,5.4,69,4.6,101,6.7,1884500,11.7,580261,6.3,-68470,-27.0,48,5.8
"13301","0","10","70","0","2019","2","","Warren County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",97,1610,1590,1594,18795689,2418765,42775,905,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,9.0,121,8.1,74,4.9,92,6.1,3705439,24.6,338994,16.3,-8290,-16.2,132,17.1
"13301","1","10","71","0","2019","1","","Warren County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",8.84,0.59,0.73,0.72,0.36,0.00,0.00,0.52,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","10","71","0","2019","2","","Warren County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",8.83,0.72,0.73,0.73,0.35,0.00,0.00,0.48,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","102","72","0","2019","1","","Warren County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",8.86,0.60,0.75,0.74,0.36,0.00,0.00,0.52,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","102","72","0","2019","2","","Warren County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",8.85,0.73,0.74,0.74,0.36,0.00,0.00,0.48,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","1021","73","0","2019","1","","Warren County, Georgia","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",17.55,2.45,3.04,2.99,2.00,0.00,0.00,0.71,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","1021","73","0","2019","2","","Warren County, Georgia","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",17.52,2.99,3.04,3.05,1.91,0.00,0.00,0.63,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","48-49","74","0","2019","1","","Warren County, Georgia","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",18.04,2.68,3.31,3.26,2.15,0.00,0.00,0.70,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","48-49","74","0","2019","2","","Warren County, Georgia","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",18.01,3.26,3.31,3.32,2.05,0.00,0.00,0.62,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","491","75","0","2019","1","","Warren County, Georgia","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",18.16,2.73,3.38,3.33,2.26,0.00,0.00,0.72,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","491","75","0","2019","2","","Warren County, Georgia","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",18.12,3.34,3.39,3.39,2.13,0.00,0.00,0.63,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","4911","76","0","2019","1","","Warren County, Georgia","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",18.16,2.73,3.38,3.33,2.26,0.00,0.00,0.72,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","4911","76","0","2019","2","","Warren County, Georgia","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",18.12,3.34,3.39,3.39,2.13,0.00,0.00,0.63,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","49111","77","0","2019","1","","Warren County, Georgia","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",18.16,2.73,3.38,3.33,2.26,0.00,0.00,0.72,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","49111","77","0","2019","2","","Warren County, Georgia","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",18.12,3.34,3.39,3.39,2.13,0.00,0.00,0.63,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","1","491110","78","0","2019","1","","Warren County, Georgia","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,18,22,22,158806,0,0,591,"",18.16,2.73,3.38,3.33,2.26,0.00,0.00,0.72,"",0,0.0,1,5.9,2,10.0,2,10.0,4683,3.0,0,0.0,0,0.0,-33,-5.3
"13301","1","491110","78","0","2019","2","","Warren County, Georgia","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,22,22,22,187060,0,0,654,"",18.12,3.34,3.39,3.39,2.13,0.00,0.00,0.63,"",0,0.0,2,10.0,2,10.0,3,15.8,6013,3.3,0,0.0,0,0.0,-54,-7.6
"13301","2","10","71","0","2019","1","","Warren County, Georgia","State Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",3,10,10,10,74693,0,0,575,"",4.55,0.20,0.20,0.20,0.13,0.00,0.00,0.65,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","10","71","0","2019","2","","Warren County, Georgia","State Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",3,9,9,9,82391,0,0,704,"",4.54,0.18,0.18,0.18,0.13,0.00,0.00,0.71,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","102","72","0","2019","1","","Warren County, Georgia","State Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",3,10,10,10,74693,0,0,575,"",4.67,0.20,0.20,0.20,0.13,0.00,0.00,0.65,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","102","72","0","2019","2","","Warren County, Georgia","State Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",3,9,9,9,82391,0,0,704,"",4.66,0.18,0.18,0.19,0.13,0.00,0.00,0.71,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","1021","73","0","2019","1","N","Warren County, Georgia","State Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",108.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","1021","73","0","2019","2","N","Warren County, Georgia","State Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",107.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","1025","73","0","2019","1","N","Warren County, Georgia","State Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",7.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13301","2","1025","73","0","2019","2","N","Warren County, Georgia","State Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",7.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
