"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"02261","0","10","70","0","2019","1","","Valdez-Cordova Census Area, Alaska","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",557,3831,3928,4116,61649647,41683169,728791,1198,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.3,21,0.6,22,0.6,-20,-0.5,2233370,3.8,1159248,2.9,41092,6.0,41,3.5
"02261","0","10","70","0","2019","2","","Valdez-Cordova Census Area, Alaska","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",562,4451,5044,5912,69816503,35325364,639693,1046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.6,17,0.4,39,0.8,-72,-1.2,1305859,1.9,114718,0.3,9147,1.5,21,2.0
"02261","1","10","71","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,105,109,108,2045460,0,0,1466,"",4.88,1.43,1.45,1.38,1.34,0.00,0.00,0.95,"",0,0.0,1,1.0,1,0.9,-5,-4.4,-112470,-5.2,0,0.0,0,0.0,-66,-4.3
"02261","1","10","71","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,113,167,170,2398107,0,0,1230,"",4.88,1.34,1.75,1.52,1.21,0.00,0.00,0.79,"",0,0.0,-6,-5.0,23,16.0,-13,-7.1,18091,0.8,0,0.0,0,0.0,-1,-0.1
"02261","1","102","72","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",16,105,109,108,2045460,0,0,1466,"",4.89,1.46,1.48,1.40,1.37,0.00,0.00,0.95,"",0,0.0,1,1.0,1,0.9,-5,-4.4,-112470,-5.2,0,0.0,0,0.0,-66,-4.3
"02261","1","102","72","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",16,113,167,170,2398107,0,0,1230,"",4.89,1.36,1.78,1.55,1.24,0.00,0.00,0.79,"",0,0.0,-6,-5.0,23,16.0,-13,-7.1,18091,0.8,0,0.0,0,0.0,-1,-0.1
"02261","1","1021","73","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.63,0.96,1.05,1.00,0.99,0.00,0.00,0.99,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","1021","73","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.63,0.94,0.83,0.71,0.85,0.00,0.00,1.04,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","1026","73","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",35.96,28.09,27.16,26.63,46.44,0.00,0.00,1.70,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","1026","73","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",36.12,25.89,43.92,37.56,50.75,0.00,0.00,1.38,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
"02261","1","1028","73","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",7,55,57,55,1077166,0,0,1488,"",5.29,1.39,1.40,1.30,1.16,0.00,0.00,0.86,"",0,0.0,-5,-8.3,-2,-3.4,-3,-5.2,-164339,-13.2,0,0.0,0,0.0,-131,-8.1
"02261","1","1028","73","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",7,58,73,73,1141122,0,0,1291,"",5.30,1.27,1.41,1.20,0.97,0.00,0.00,0.75,"",0,0.0,-6,-9.4,6,9.0,-6,-7.6,10174,0.9,0,0.0,0,0.0,48,3.9
"02261","1","48-49","74","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.73,1.05,1.14,1.09,1.06,0.00,0.00,0.97,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","48-49","74","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.73,1.02,0.90,0.77,0.91,0.00,0.00,1.02,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","491","75","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.75,1.07,1.17,1.12,1.11,0.00,0.00,1.00,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","491","75","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.75,1.04,0.92,0.79,0.94,0.00,0.00,1.04,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","4911","76","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.75,1.07,1.17,1.12,1.11,0.00,0.00,1.00,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","4911","76","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.75,1.04,0.92,0.79,0.94,0.00,0.00,1.04,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","49111","77","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.75,1.07,1.17,1.12,1.11,0.00,0.00,1.00,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","49111","77","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.75,1.04,0.92,0.79,0.94,0.00,0.00,1.04,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","491110","78","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,17,19,19,268532,0,0,1127,"",3.75,1.07,1.17,1.12,1.11,0.00,0.00,1.00,"",0,0.0,-1,-5.6,0,0.0,0,0.0,3448,1.3,0,0.0,0,0.0,35,3.2
"02261","1","491110","78","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,19,19,19,308248,0,0,1248,"",3.75,1.04,0.92,0.79,0.94,0.00,0.00,1.04,"",0,0.0,1,5.6,0,0.0,1,5.6,-3658,-1.2,0,0.0,0,0.0,-61,-4.7
"02261","1","71","74","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",48.88,35.53,34.33,33.57,52.26,0.00,0.00,1.52,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","71","74","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",49.04,32.60,54.22,46.00,57.09,0.00,0.00,1.25,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
"02261","1","712","75","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",99.26,64.31,62.63,61.02,69.26,0.00,0.00,1.11,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","712","75","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",99.50,59.12,91.42,77.80,77.00,0.00,0.00,0.98,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
"02261","1","7121","76","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",99.26,64.31,62.63,61.02,69.26,0.00,0.00,1.11,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","7121","76","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",99.50,59.12,91.42,77.80,77.00,0.00,0.00,0.98,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
"02261","1","71219","77","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 71219 Nature parks and other similar institutions","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",109.39,96.84,94.92,91.59,107.46,0.00,0.00,1.14,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","71219","77","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 71219 Nature parks and other similar institutions","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",109.67,88.34,126.62,106.25,119.79,0.00,0.00,1.09,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
"02261","1","712190","78","0","2019","1","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 712190 Nature parks and other similar institutions","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,33,33,34,699762,0,0,1615,"",109.39,96.84,94.92,91.59,107.46,0.00,0.00,1.14,"",0,0.0,7,26.9,3,10.0,-2,-5.6,48421,7.4,0,0.0,0,0.0,-19,-1.2
"02261","1","712190","78","0","2019","2","","Valdez-Cordova Census Area, Alaska","Federal Government","NAICS 712190 Nature parks and other similar institutions","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,36,75,78,948737,0,0,1158,"",109.67,88.34,126.62,106.25,119.79,0.00,0.00,1.09,"",0,0.0,-1,-2.7,17,29.3,-8,-9.3,11575,1.2,0,0.0,0,0.0,-37,-3.1
